Observation,Energy
50590,59.937475393405585
50591,152.29065921310635
50592,50.0
50593,55.09943420276605
50594,54.03272071201722
50595,45.37742434123206
50596,65.86295289062251
50597,98.43323911066916
50598,120.0
50599,54.22638267370611
50600,49.99999999999999
50601,44.69586241571794
50602,386.11581366380244
50603,49.99999999999999
50604,100.00000000000001
50605,49.99999999999999
50606,30.15014636873103
50607,65.75334054786123
50608,43.513927947458825
50609,55.155691924593626
50610,55.936828816456604
50611,50.0
50612,20.0
50613,54.08059516600998
50614,30.000000000000004
50615,46.81843700831621
50616,74.66558023970919
50617,52.68796584935723
50618,49.99999999999999
50619,50.099511958519116
50620,65.90934873295477
50621,116.87778944632764
50622,237.74458629318497
50623,97.36540139837432
50624,80.08596212473451
50625,115.93188298478027
50626,160.27767486782918
50627,84.63833680911576
50628,95.57775002220784
50629,154.0545409728154
50630,50.0
50631,443.22457039487955
50632,81.43650471366703
50633,84.06918248906918
50634,363.84105064991707
50635,94.33114268292893
50636,336.64612545222445
50637,59.99999999999999
50638,77.9260063360284
50639,35.49620713588582
50640,100.38559366294045
50641,55.5934811625004
50642,40.0
50643,55.09588861305629
50644,46.66015517579014
50645,80.0
50646,106.19459811581198
50647,70.0
50648,49.999999999999986
50649,44.96527186716841
50650,121.93109422706847
50651,55.30562982037552
50652,50.0
50653,69.80267006500765
50654,55.48769896391365
50655,64.87127143872132
50656,66.5814794295515
50657,240.74867310549487
50658,76.78371636508132
50659,124.63837203437828
50660,113.08547460550751
50661,29.583920130471743
50662,30.250615777139387
50663,42.737112841540785
50664,55.37222164662472
50665,49.99999999999999
50666,62.92023165486609
50667,44.81209494678871
50668,34.674611108284324
50669,148.00647060590256
50670,314.148883733327
50671,34.8204806726413
50672,40.0
50673,55.15403487118423
50674,45.11643346814518
50675,87.55368793869121
50676,54.64411673562921
50677,46.74990302781442
50678,95.48850066880891
50679,85.81702130239917
50680,83.31698467177532
50681,76.21682927094416
50682,49.99999999999999
50683,66.50072449081937
50684,64.08547566597846
50685,99.99999999999999
50686,50.16898435530107
50687,147.6267804635681
50688,40.00000000000001
50689,46.401871583955874
50690,33.59407639523183
50691,50.0
50692,290.15171975639544
50693,50.96691961896302
50694,65.6808037309178
50695,275.0437444991446
50696,44.489690434477914
50697,113.34096566390288
50698,114.03668601428679
50699,102.98491180616438
50700,30.747572341195518
50701,59.99999999999999
50702,294.3331959490244
50703,40.34322546218737
50704,25.58718420097164
50705,45.85524866874673
50706,55.263895171205064
50707,34.77981395370262
50708,145.47607456630124
50709,45.0588850200213
50710,49.99999999999999
50711,117.7524110329977
50712,43.85547877854732
50713,44.191086819830915
50714,195.5188492762875
50715,94.7435398029254
50716,49.99999999999999
50717,50.717113009304136
50718,165.0820460488717
50719,54.82842025177125
50720,70.0
50721,75.10840750188906
50722,95.32547144528067
50723,60.00000000000001
50724,38.21142358230916
50725,193.95935244227292
50726,45.460689844305165
50727,56.70603902604109
50728,394.9108190525624
50729,45.637938443724714
50730,250.6649795573166
50731,276.7471718415092
50732,70.0
50733,35.50753351337325
50734,403.8613752851272
50735,109.22627008433717
50736,193.59704782678347
50737,50.0
50738,109.99999999999999
50739,50.0
50740,66.51298651283652
50741,44.746477214355934
50742,116.6898816508423
50743,139.67262232133208
50744,35.04281838727459
50745,39.956770201309574
50746,121.5167105045315
50747,54.65946183379759
50748,262.6259618416653
50749,45.81330845915875
50750,100.0
50751,53.11674051237025
50752,181.80362307779865
50753,90.00000000000001
50754,34.78449996785589
50755,54.09728579871037
50756,68.65395111087486
50757,39.99999999999999
50758,43.417157313588355
50759,75.46070008201838
50760,64.23494168233661
50761,55.344139210625166
50762,54.284562107613766
50763,29.999999999999996
50764,60.00000000000001
50765,42.86796157096855
50766,50.0
50767,60.0
50768,56.7873036935039
50769,44.57407037850898
50770,45.099221338940225
50771,43.99138318779004
50772,122.89280304178793
50773,35.464474251501414
50774,70.0
50775,45.3667752208028
50776,69.97010125889994
50777,109.61713407430499
50778,331.749454126515
50779,253.96563405516244
50780,60.0
50781,40.0
50782,20.0
50783,166.3562686428812
50784,300.5308086961506
50785,60.89469041555426
50786,37.03358409951365
50787,93.85346327500379
50788,151.28585595034068
50789,50.0
50790,62.91613974359272
50791,45.591689415598346
50792,43.981211953954364
50793,30.0
50794,52.16733629270074
50795,50.00000000000001
50796,70.46250676837904
50797,54.73905102222602
50798,217.96670303964365
50799,263.8494379381231
50800,94.0873420979489
50801,372.4155956674698
50802,96.11475341565075
50803,82.58057958233923
50804,137.09997856877771
50805,125.16884035036475
50806,30.0
50807,64.95904477391102
50808,120.97046012402649
50809,59.95517648891826
50810,84.6742108311375
50811,40.0
50812,145.08085497460368
50813,105.34705775010902
50814,390.0
50815,59.99999999999999
50816,29.495294856312206
50817,36.548836735858686
50818,115.02372588048024
50819,62.80215872116621
50820,142.71306892737115
50821,37.5774580027927
50822,157.11814936377658
50823,50.0
50824,420.6319816371824
50825,40.00000000000001
50826,60.0
50827,187.07130076854483
50828,45.08643778345837
50829,46.14197938911232
50830,55.782444083356175
50831,80.0
50832,130.08324123593638
50833,50.0
50834,65.31193210862698
50835,50.00000000000001
50836,45.449861124536476
50837,136.90000780355012
50838,50.0
50839,57.58689299720834
50840,60.00000000000001
50841,113.59068605609485
50842,39.59415830024489
50843,100.0
50844,55.03570892963361
50845,61.97813256178265
50846,25.254838101232078
50847,90.0
50848,59.8092137585324
50849,50.0
50850,43.80079085946184
50851,20.0
50852,74.69117574786486
50853,29.999999999999996
50854,40.0
50855,80.0
50856,98.64418695594068
50857,63.53458255197106
50858,34.456085990727956
50859,60.0
50860,35.57476936759882
50861,124.50887372707481
50862,52.31256824913134
50863,106.15959418448695
50864,94.07776853388388
50865,231.99156413214234
50866,79.99999999999999
50867,45.21578775521772
50868,181.43591796418178
50869,64.66679120529002
50870,36.187025104075666
50871,60.0
50872,55.18806804987204
50873,138.9108619239421
50874,50.00000000000001
50875,105.0411151776633
50876,390.8156452598084
50877,74.6052520162002
50878,74.06386422307321
50879,75.39181082312594
50880,237.87494034025335
50881,40.0
50882,318.0865047893616
50883,125.22735665526373
50884,70.0
50885,97.24113097835328
50886,244.50026055106508
50887,90.0
50888,34.570063284256875
50889,409.1961038477274
50890,71.67694679092814
50891,50.0
50892,40.00000000000001
50893,60.27696667934136
50894,55.2282417985876
50895,45.07559078602162
50896,53.5797967220722
50897,56.305399189812796
50898,70.0
50899,55.886801864411495
50900,194.91275430908638
50901,50.00000000000001
50902,70.0
50903,60.0
50904,60.0
50905,64.89333424882614
50906,29.902263230328913
50907,55.47573077948222
50908,50.0
50909,85.99609601675994
50910,279.6271618374746
50911,59.99999999999999
50912,44.6913755378094
50913,70.0
50914,244.06754815493298
50915,66.13751366229485
50916,59.974122205626394
50917,109.2944448174675
50918,69.91238234350935
50919,84.87847011926793
50920,54.548786980063575
50921,217.50649709492998
50922,293.5939719813189
50923,113.8868259369088
50924,100.1195862494036
50925,63.365695909719165
50926,225.32324295570916
50927,60.00000000000001
50928,83.4366510619286
50929,61.74957805297154
50930,60.0
50931,44.74856318550042
50932,78.6105723528921
50933,29.999999999999996
50934,100.3404411887045
50935,189.62975060195316
50936,49.99999999999999
50937,60.0
50938,100.4577264363616
50939,20.0
50940,60.00000000000001
50941,35.02010205326771
50942,84.8158011061834
50943,52.24137060462516
50944,114.59836384263619
50945,50.0
50946,50.25504372898637
50947,70.0
50948,56.105219066283844
50949,50.00000000000001
50950,79.90782768964253
50951,49.22093103807698
50952,50.00000000000001
50953,89.25095967629956
50954,29.314480836090734
50955,152.0630979978343
50956,40.0
50957,55.45956021795085
50958,140.0
50959,54.76812417745499
50960,320.766256424064
50961,44.936330279265896
50962,119.09317389158791
50963,44.975111384516424
50964,137.15229340037723
50965,50.788483665333494
50966,50.719116896112176
50967,159.6125571020911
50968,64.40588282663475
50969,59.99999999999999
50970,142.12585820952322
50971,56.605006813804714
50972,49.84681363528671
50973,46.383651391145875
50974,110.0
50975,89.84664595200009
50976,49.99999999999999
50977,40.00000000000001
50978,59.99999999999999
50979,50.0
50980,40.0
50981,38.846943551741894
50982,103.41483053433988
50983,564.1415748353651
50984,100.00000000000001
50985,57.31924979984762
50986,148.2272995750611
50987,83.50929087878366
50988,107.25932872174549
50989,228.12388767636892
50990,44.224655712942415
50991,52.71742479605396
50992,69.26074044819592
50993,60.0
50994,36.044507299133926
50995,65.03164434158708
50996,49.99999999999999
50997,106.45534765626394
50998,61.36532266758761
50999,124.87840493406729
51000,35.35400084200621
51001,89.41463949561472
51002,54.72018566979066
51003,53.38801552610143
51004,49.99999999999999
51005,135.74921275398484
51006,44.8305692013864
51007,53.93441483547641
51008,100.7488324693529
51009,40.0
51010,435.7865773079332
51011,50.21429499439717
51012,55.72552244652329
51013,44.70399053571067
51014,116.75018912129063
51015,80.0
51016,86.39181924435329
51017,50.0
51018,47.66881336913668
51019,63.82122396091143
51020,37.011594126665806
51021,49.99999999999999
51022,369.65524739878987
51023,40.40506687422025
51024,123.65553023126961
51025,33.027178293941795
51026,99.99999999999999
51027,74.55947968310483
51028,39.99999999999999
51029,70.0
51030,110.0
51031,44.198551776472016
51032,105.72668888311004
51033,45.66769498440508
51034,255.78814734342438
51035,71.09208265815043
51036,45.553356407825675
51037,213.41104881731894
51038,38.55039370584336
51039,134.88664615417312
51040,150.00000000000003
51041,40.0
51042,55.48147403174584
51043,50.0
51044,59.84251110706466
51045,69.99999999999999
51046,46.55359610421513
51047,100.0
51048,252.75452405539423
51049,64.01979822176753
51050,70.0
51051,94.58116514348232
51052,207.57606554371642
51053,43.29509892852777
51054,87.57483370173216
51055,50.00000000000001
51056,54.61253968244008
51057,95.18524104166211
51058,109.99999999999999
51059,67.35779695660906
51060,83.76324540328723
51061,36.365698523290774
51062,373.37183932386995
51063,53.576861022931986
51064,103.77990639904166
51065,29.999999999999996
51066,117.63057558889733
51067,103.09199265879825
51068,50.0
51069,235.78886267204518
51070,53.40336938153165
51071,171.1678985914538
51072,101.83621037751521
51073,100.00000000000001
51074,44.49325693229514
51075,40.0
51076,223.88329332085496
51077,260.00000000000006
51078,45.988654113840035
51079,54.963169059774536
51080,55.13208892621765
51081,65.91205062234131
51082,133.77228329168216
51083,50.0
51084,50.0
51085,199.40336351944555
51086,29.999999999999996
51087,46.869996465945476
51088,97.03792788218679
51089,158.52981789693013
51090,89.99999999999999
51091,114.79597491555975
51092,555.582405732384
51093,173.2466494260727
51094,54.988325353171255
51095,382.296181992098
51096,110.00000000000001
51097,221.85075447932994
51098,50.0
51099,47.891348051994264
51100,53.371974960195054
51101,43.063283804738894
51102,49.99999999999999
51103,70.87520349120977
51104,50.20978469256452
51105,39.42294907829101
51106,56.16989059212675
51107,71.06725518176289
51108,128.22195732228684
51109,50.0
51110,63.57439244163975
51111,100.00000000000001
51112,50.0
51113,53.986975142840784
51114,60.00000000000001
51115,56.72331484235378
51116,84.83069618661399
51117,85.15815308692727
51118,40.0
51119,50.0
51120,55.12093555902157
51121,44.778048576498364
51122,99.4372698933233
51123,70.00000000000001
51124,39.88778150579613
51125,54.53308376545637
51126,46.205251566237024
51127,75.944077762387
51128,98.45864390872296
51129,85.57129342577981
51130,187.9573348270349
51131,365.38361000453654
51132,135.4249043966503
51133,50.0
51134,273.3035349492379
51135,73.38233025380902
51136,106.4735465492956
51137,90.36058022486421
51138,110.0
51139,204.29588713845172
51140,80.0
51141,95.78783114382435
51142,61.36569378586645
51143,513.6678429203679
51144,64.19867639407273
51145,63.62667398028192
51146,50.0
51147,439.99999999999994
51148,40.0
51149,49.99999999999999
51150,90.0
51151,105.1396984641982
51152,55.50148590429884
51153,43.415662926793026
51154,49.99999999999999
51155,64.87586733667352
51156,66.90378308028251
51157,185.11901127657475
51158,139.22803398624598
51159,65.25411504515678
51160,90.0
51161,159.75933141920302
51162,60.00000000000001
51163,59.99999999999999
51164,50.0
51165,65.94541606866491
51166,38.872803360113494
51167,54.89887480326434
51168,76.67959558726139
51169,52.71989045544709
51170,120.00000000000001
51171,44.273586114036846
51172,77.63675785707382
51173,95.45620458143344
51174,167.74409626292035
51175,102.53466918585812
51176,44.6640064426518
51177,84.0670652660062
51178,116.8714494345514
51179,46.3582269841724
51180,42.45574928896005
51181,114.95265864903013
51182,49.99999999999999
51183,50.0
51184,39.99999999999999
51185,114.17922776818237
51186,32.33879015300223
51187,63.255842315215794
51188,113.59456063150157
51189,40.0
51190,55.66461858201914
51191,130.0
51192,94.13167612352424
51193,44.995001348822385
51194,36.34485800742254
51195,45.321814228703516
51196,65.99707364947581
51197,49.99999999999999
51198,133.68332966086967
51199,40.277873785891956
51200,365.95380365966787
51201,60.0
51202,55.67745869545142
51203,140.11011874195617
51204,91.90227082487579
51205,56.58437603764923
51206,103.5711478452177
51207,60.0
51208,50.0
51209,216.51861820951575
51210,100.00000000000001
51211,83.76126351268752
51212,50.00000000000001
51213,50.39469177482128
51214,55.13960810787529
51215,34.52668859840441
51216,34.33875895454664
51217,131.65236183102144
51218,728.6040841112411
51219,43.67693986002337
51220,65.6326206824403
51221,50.0
51222,50.0
51223,44.984997224135086
51224,73.68743488000409
51225,59.99999999999999
51226,44.77080921553145
51227,50.0
51228,46.57559743013356
51229,70.0
51230,64.90155097100882
51231,56.113933826983065
51232,103.88777266367502
51233,90.29465804688975
51234,120.0
51235,41.53720790887983
51236,54.507897358104415
51237,50.0
51238,124.92108335933747
51239,50.0
51240,50.0
51241,63.734000823767836
51242,29.48162020306486
51243,45.3509038502716
51244,48.96395441378516
51245,40.373146789018904
51246,34.14682645284991
51247,220.90322396873816
51248,54.3806990423357
51249,60.0
51250,48.40208216193906
51251,44.43345414799279
51252,45.083881880844174
51253,56.055540798773045
51254,94.67037635090658
51255,50.00000000000001
51256,48.169321987604
51257,64.93144938054522
51258,39.51384479305989
51259,55.35252842121441
51260,54.66143649971012
51261,106.66039664860452
51262,207.97540658433016
51263,45.59833651263917
51264,35.869218756778054
51265,53.944803413073664
51266,552.3376301379724
51267,94.60014033351034
51268,45.239180366068936
51269,157.1339035209141
51270,36.11791692882198
51271,50.0
51272,78.82444084881686
51273,123.94891694052504
51274,123.62388679028317
51275,44.84910595497441
51276,130.0
51277,90.00000000000001
51278,35.494716350134425
51279,39.99999999999999
51280,43.690270826895485
51281,46.57322421707493
51282,136.46266134164054
51283,94.16223801479987
51284,118.5127787596353
51285,100.0
51286,33.666215202561325
51287,35.89484875187122
51288,197.94405402701355
51289,75.42272166499693
51290,115.04492451216706
51291,39.96367948668925
51292,43.35771676313759
51293,174.3889347953967
51294,89.83268293649594
51295,48.587673201047295
51296,60.00000000000001
51297,47.692884823488676
51298,68.67617722792198
51299,50.0
51300,60.000000000000014
51301,230.40510447089588
51302,79.73956180043767
51303,174.423245857389
51304,60.00000000000001
51305,175.2038144217042
51306,53.34018082386184
51307,70.0
51308,105.24318433469716
51309,85.0174506868168
51310,65.3001339650579
51311,64.60204633439132
51312,35.0398243168559
51313,67.13737698888356
51314,94.98664851143914
51315,60.0
51316,60.0
51317,224.8593231077874
51318,100.26556429251792
51319,100.0
51320,74.87692277519754
51321,59.99999999999999
51322,55.36754940749854
51323,60.0
51324,90.75919960105644
51325,50.0
51326,72.85991019621927
51327,54.8470273508722
51328,59.99999999999999
51329,49.99999999999999
51330,60.00000000000001
51331,44.601195538326394
51332,508.1609444020192
51333,45.842115953918665
51334,670.1826262210748
51335,55.359600396591944
51336,54.19961710921078
51337,81.3108828757441
51338,35.929186828605694
51339,45.61248991750367
51340,52.64285336564698
51341,55.343315721787874
51342,114.85765253398957
51343,53.75902926685108
51344,54.95151695681653
51345,118.38415361578441
51346,49.99999999999999
51347,83.10613323036138
51348,134.3143928944501
