Observation,Energy
50202,53.81238773351873
50203,531.3244995715011
50204,29.67801930916071
50205,83.58887600791881
50206,104.06427368141595
50207,45.02134531908873
50208,123.50582717610266
50209,182.03422039634347
50210,85.27859219056583
50211,60.0
50212,65.66322598592052
50213,635.0843890960383
50214,54.05414969049156
50215,223.2219418696114
50216,45.80333597713023
50217,34.60967526816253
50218,50.0
50219,79.563908355857
50220,55.66197872582402
50221,88.66268676636776
50222,54.603941722886674
50223,34.83716256959256
50224,86.32805239281335
50225,50.0
50226,100.0
50227,113.63572493624389
50228,56.32457422061963
50229,60.0
50230,133.11701636461436
50231,638.5842798593947
50232,490.33728578858444
50233,53.61206369957412
50234,83.94377471229016
50235,215.03433088204582
50236,109.3928716198025
50237,45.68047953872674
50238,50.0
50239,40.0
50240,78.39293503749936
50241,22.919551070737356
50242,58.204771390128094
50243,50.0
50244,51.02483433280882
50245,55.245727725787134
50246,245.67368225659118
50247,80.0
50248,59.99999999999999
50249,336.1465800987688
50250,183.88639829414723
50251,30.0
50252,54.95540498314465
50253,76.84181447614526
50254,50.0
50255,71.39641870224189
50256,60.0
50257,30.869732218076965
50258,411.8904918767542
50259,67.635114520655
50260,116.23317386854072
50261,104.83085159590071
50262,45.56926929314201
50263,72.44740234766125
50264,104.18043363200682
50265,46.06307869300792
50266,40.0
50267,54.90947800315332
50268,100.0
50269,74.75534991859895
50270,151.12660514063307
50271,106.12964237907035
50272,115.23884045813509
50273,199.99999999999997
50274,64.10092175793413
50275,40.0
50276,60.00000000000001
50277,402.02314386294324
50278,49.99999999999999
50279,46.06034390511223
50280,44.917916003076975
50281,50.00000000000001
50282,62.23955857590796
50283,203.0975302166087
50284,36.39313396617981
50285,55.260479888312815
50286,74.91001304218021
50287,45.82578296780451
50288,110.0
50289,60.732907878310726
50290,49.99999999999999
50291,60.0
50292,40.122056181847945
50293,40.81222634344129
50294,45.21314939306182
50295,144.92380569478675
50296,58.77499661348994
50297,247.40375393035865
50298,60.0
50299,75.12046273326602
50300,151.35141148978087
50301,33.3850602002312
50302,101.72043199857377
50303,94.97287401299798
50304,290.85325747356586
50305,44.171826101272686
50306,163.21504434298024
50307,44.79163933314749
50308,46.29455396378034
50309,72.90275878070698
50310,45.338309254135446
50311,171.49368132040618
50312,59.99999999999999
50313,90.00000000000001
50314,66.73849627870898
50315,39.99999999999999
50316,109.93457039726799
50317,55.58187028858781
50318,66.83281922924611
50319,84.03792780481052
50320,60.65987388765336
50321,49.99999999999999
50322,469.9373165384728
50323,50.00000000000001
50324,46.04591511772428
50325,100.0
50326,80.51003889864916
50327,141.54006150507442
50328,70.00000000000001
50329,45.894509247724905
50330,54.36466330441019
50331,74.59720356732657
50332,78.83099401399221
50333,60.0
50334,56.682410410811904
50335,243.7892536521209
50336,50.0
50337,151.38678108433814
50338,53.34490177065329
50339,30.56244369889806
50340,59.99999999999999
50341,40.0
50342,60.0
50343,32.07468091206646
50344,70.51107029742029
50345,34.90833074125483
50346,103.83324803658891
50347,59.999999999999986
50348,55.44304289099991
50349,55.934544978937424
50350,60.0
50351,30.268834327454172
50352,99.99999999999999
50353,264.03846106234687
50354,54.189987320948056
50355,55.42498279519261
50356,67.2221640815681
50357,369.6409522560135
50358,60.0
50359,55.7085330357686
50360,69.3117336422051
50361,124.6246167144697
50362,105.10352001835535
50363,44.39713708862596
50364,95.52530359773515
50365,50.00000000000001
50366,53.77306498287019
50367,110.86503754954177
50368,314.43988853391556
50369,35.51612317658373
50370,175.31494517256988
50371,535.2205102426292
50372,50.0
50373,157.6509478699386
50374,100.0
50375,547.1867153807948
50376,50.919171223235274
50377,70.0
50378,60.0
50379,64.55013122805698
50380,293.09630647627495
50381,80.00000000000001
50382,88.84789923859746
50383,45.6951838656983
50384,53.99602478848723
50385,54.50860442210574
50386,45.101259747632746
50387,66.13115535741942
50388,40.088732695778525
50389,31.850690705743087
50390,44.64613098542782
50391,134.99999995034855
50392,50.0
50393,55.30437601845604
50394,55.408666902862976
50395,157.69431503512928
50396,60.00000000000001
50397,53.097358143303055
50398,70.61329672222766
50399,65.3847535000735
50400,50.0
50401,55.42388231515639
50402,56.170937034710924
50403,100.0
50404,67.57751012288135
50405,24.999332291051257
50406,104.15048770031902
50407,45.32320429105257
50408,187.17018679331778
50409,143.32525755662684
50410,202.20172057918163
50411,50.0
50412,101.39275780333814
50413,38.789916105020374
50414,94.48058203248671
50415,131.01985687847852
50416,50.00000000000001
50417,60.00000000000001
50418,74.76096122235268
50419,40.0
50420,127.6164227602319
50421,83.79998195978743
50422,55.47610030833027
50423,70.0
50424,60.24664212491669
50425,218.18543153377456
50426,95.07016701150555
50427,50.0
50428,110.47879823719144
50429,100.0
50430,219.06658009602276
50431,50.0
50432,60.00000000000001
50433,44.0315802228291
50434,38.09039529609952
50435,54.42595573365378
50436,54.33970079489436
50437,79.99999999999999
50438,107.56657870546545
50439,169.97123262018314
50440,64.85009954083004
50441,56.596314042612725
50442,53.4443961349575
50443,43.712118019758634
50444,79.9354266085965
50445,459.9999984317841
50446,71.03295128205578
50447,37.122842923627815
50448,30.999325791046306
50449,50.0
50450,90.00000000000001
50451,290.9645756108976
50452,45.104633570134965
50453,49.99999999999999
50454,45.97582094947964
50455,50.0
50456,64.93755094390464
50457,44.483652220430784
50458,44.940278413588324
50459,119.86025307163682
50460,99.33466546518513
50461,44.19624451572894
50462,300.45382282188825
50463,60.0
50464,105.09965015425908
50465,35.31968067991998
50466,80.0
50467,143.80208657782418
50468,133.43857998056484
50469,59.99999999999999
50470,60.00000000000001
50471,83.93364628368909
50472,40.109881310566855
50473,96.17229742106188
50474,90.31167893860888
50475,49.99999999999999
50476,60.0
50477,55.10685084051259
50478,70.0
50479,65.4425955976281
50480,60.0
50481,43.45058674283473
50482,110.68111325155456
50483,41.44072461011343
50484,53.44433586990593
50485,372.04800377083865
50486,50.0
50487,50.00000000000001
50488,90.00000000000001
50489,487.5053548923646
50490,59.99999999999999
50491,124.3974993138856
50492,197.86553298488454
50493,30.12317802514037
50494,50.000000000000014
50495,54.03844498132386
50496,60.0
50497,55.17606546907558
50498,74.16028360364821
50499,221.72069419352863
50500,26.692269727709096
50501,60.00000000000001
50502,38.85480505072248
50503,52.11756127463039
50504,30.000000000000004
50505,20.0
50506,44.869630053188104
50507,50.0
50508,54.69331035098574
50509,60.340393780301746
50510,55.79256554989913
50511,74.96853665586981
50512,50.00000000000001
50513,44.08881310549577
50514,51.35571436058228
50515,99.99999999999999
50516,110.0
50517,85.74298299813586
50518,57.76884424176418
50519,120.00000000000003
50520,191.84103095124684
50521,29.557935390247398
50522,65.54919474039825
50523,75.68632445364631
50524,29.999999999999996
50525,60.0
50526,61.391881199805944
50527,50.344006191377005
50528,69.90917350465809
50529,130.0
50530,48.95490104978974
50531,74.54921253735598
50532,188.8115694848946
50533,46.53155937064735
50534,63.101337085457985
50535,70.00000000000001
50536,64.74522440126451
50537,46.03950154419543
50538,137.74064241140087
50539,118.02211798461367
50540,50.0
50541,37.769053356670014
50542,66.44700980528815
50543,60.0
50544,64.67204104462182
50545,55.17092470253673
50546,50.00000000000001
50547,94.56397483746314
50548,55.26207307298933
50549,73.65428198990007
50550,44.814510525159925
50551,50.0
50552,91.77829250007717
50553,273.63688665492293
50554,40.0
50555,25.320941461629626
50556,75.27052631220927
50557,23.31034371072615
50558,174.322095906486
50559,101.98943764119166
50560,126.65373676336371
50561,470.78449805767656
50562,100.00000000000001
50563,50.00000000000001
50564,50.62074915374877
50565,39.40003435694387
50566,700.4166810225772
50567,110.0
50568,50.00000000000001
50569,40.0
50570,56.54437883775748
50571,273.988937329401
50572,171.77010664099808
50573,53.64975151190357
50574,65.16220943489598
50575,44.270325677587245
50576,49.527565446179764
50577,28.094379034917587
50578,60.00000000000001
50579,146.1511962065617
50580,90.00000000000001
50581,50.0
50582,24.908945205750996
50583,65.63937807339462
50584,41.64281391716165
50585,60.17598372926314
50586,86.74791653448786
50587,60.0
50588,24.729720713165122
50589,238.47403028611532
50590,59.91180359935842
50591,152.89060076022477
50592,50.0
50593,55.13895571332668
50594,50.0
50595,45.23141259368664
50596,65.78047670248554
50597,97.4114747383929
50598,119.99999999999999
50599,54.18779369773182
50600,50.0
50601,44.67008539851526
50602,383.54236833685263
50603,50.0
50604,100.0
50605,50.0
50606,30.195404795116
50607,65.95851811909381
50608,43.44075232332267
50609,55.14035706280258
50610,56.10124487444221
50611,50.0
50612,20.0
50613,54.27525985038946
50614,30.0
50615,50.0
50616,74.52034752885575
50617,52.64822044936925
50618,50.0
50619,51.31906233559761
50620,66.03726058051834
50621,116.34101879693682
50622,238.23481586623976
50623,90.00000000000001
50624,79.97978281796163
50625,115.88730252638885
50626,160.15654815416508
50627,85.08282604839725
50628,95.53320183936057
50629,156.32672422199008
50630,50.0
50631,437.53380854886274
50632,81.32143551269033
50633,83.99047992532067
50634,360.5020302680933
50635,94.2534266448402
50636,336.8124505266618
50637,60.00000000000001
50638,77.41192750009687
50639,35.64815686776284
50640,100.88141779511781
50641,55.45506717086517
50642,39.99999999999999
50643,55.12472554926234
50644,46.68756135860898
50645,80.0
50646,106.12727717041624
50647,70.0
50648,50.00000000000001
50649,44.82759164284669
50650,106.45290678448974
50651,55.35866599813377
50652,50.0
50653,70.3950327421081
50654,55.48475149857715
50655,64.92599464176631
50656,66.63968794350325
50657,247.01909789339203
50658,76.85770357425415
50659,124.62426917256161
50660,113.05690865939326
50661,29.573457766109936
50662,30.4065932934245
50663,42.916895318936994
50664,55.231621094828476
50665,50.0
50666,63.01818457012607
50667,44.79801851107179
50668,34.808134646194326
50669,150.15013394585029
50670,313.4105603891253
50671,34.685028197812116
50672,40.00000000000001
50673,55.349788012670906
50674,45.35290358755313
50675,87.67501187822953
50676,54.70414294418004
50677,46.742706200858784
50678,95.52540466621335
50679,85.75836646023882
50680,83.27193705796013
50681,76.09806498945031
50682,50.0
50683,66.40499394525315
50684,64.07840131297264
50685,103.41209085606415
50686,50.137322229436755
50687,147.049146636213
50688,40.00000000000001
50689,46.3953602338471
50690,33.71317767818922
50691,50.0
50692,290.9463672498616
50693,51.08259554768001
50694,65.70326346518284
50695,275.0876626017208
50696,44.49020725392587
50697,113.38791214802222
50698,112.35611867964064
50699,102.95302787937489
50700,31.08633879766598
50701,60.0
50702,294.1577030832547
50703,40.24711826136245
50704,25.78190929118101
50705,45.47696884844836
50706,55.240095745314306
50707,34.83265644299577
50708,145.5274624972611
50709,45.159473879078675
50710,50.0
50711,117.71384030328282
50712,43.87536248363154
50713,44.24735955694879
50714,195.2898041442772
50715,94.70858522923135
50716,49.99999999999999
50717,50.58404991641123
50718,165.82154423681823
50719,54.826623264177
50720,70.0
50721,75.08063053308226
50722,95.32199941218839
50723,59.99999999999999
50724,38.224420363057995
50725,197.12908929613818
50726,45.44063948671441
50727,56.72812324820805
50728,391.68690876688817
50729,45.59079303319962
50730,250.8759346133663
50731,277.2223760312536
50732,70.0
50733,35.507201281080285
50734,403.6183456091784
50735,109.0649388274118
50736,113.10356198444175
50737,49.99999999999999
50738,109.99999999999999
50739,50.0
50740,66.54107413820967
50741,44.734521892715186
50742,116.66568162984414
50743,140.2044797023989
50744,34.8344532219447
50745,39.76034137702847
50746,121.8016986921136
50747,54.638954895548736
50748,265.66371628132765
50749,45.81186222190951
50750,100.0
50751,53.16150454181993
50752,181.28611224865773
50753,90.0
50754,34.44530528701807
50755,54.14801630695824
50756,69.02307820942205
50757,40.00000000000001
50758,43.39217121595326
50759,75.50590464808377
50760,64.30816410510067
50761,55.22020747116646
50762,54.37928344245955
50763,30.0
50764,60.0
50765,43.23573875618567
50766,50.00000000000001
50767,60.0
50768,56.813564339070815
50769,44.519897842644376
50770,45.164264226152135
50771,43.82536010199389
50772,120.23210988719734
50773,34.32857548537388
50774,70.0
50775,45.38440139482215
50776,70.09647504630603
50777,108.99177838123772
50778,332.5886487732157
50779,254.7783178636057
50780,60.0
50781,40.0
50782,20.0
50783,168.18773203173654
50784,294.63872577367596
50785,61.576306330008556
50786,37.25710596698475
50787,93.86863081433373
50788,151.29945428457555
50789,50.0
50790,63.311088972326175
50791,45.48705643648082
50792,44.19503780390888
50793,29.999999999999996
50794,52.213593744654005
50795,50.00000000000001
50796,69.5427203024113
50797,54.53968601387296
50798,217.10727266289894
50799,263.55701117453106
50800,94.46097474367573
50801,373.24428728525237
50802,95.92561934544204
50803,81.97435468213445
50804,137.18999748239798
50805,124.70237586403405
50806,30.000000000000004
50807,64.95252137580289
50808,120.95162250665483
50809,60.01678908580599
50810,84.58149771513774
50811,40.0
50812,144.21417962725516
50813,105.79282043139712
50814,390.0
50815,60.0
50816,29.36543932453203
50817,36.54594321280384
50818,115.02101062914237
50819,62.62692025874081
50820,142.3416203531997
50821,36.97715872543526
50822,156.50978297315388
50823,50.0
50824,420.5344057609271
50825,40.00000000000001
50826,60.0
50827,186.90917971211397
50828,45.14878139666323
50829,46.02682228362071
50830,55.81167837182738
50831,80.0
50832,129.511627284529
50833,50.0
50834,65.19080690037681
50835,49.99999999999999
50836,45.433757148443924
50837,136.7736371685029
50838,50.0
50839,57.38733033893947
50840,60.00000000000001
50841,113.5054633393626
50842,39.600426152484616
50843,100.0
50844,54.931297179016646
50845,62.0069752093249
50846,25.27545019009182
50847,90.0
50848,59.682234750049965
50849,50.0
50850,43.7981057648776
50851,20.000000000000004
50852,74.73889401794979
50853,30.0
50854,40.0
50855,79.99999999999999
50856,98.594768550866
50857,63.478544386035466
50858,34.427455298171694
50859,59.99999999999999
50860,35.988391741468845
50861,124.46523679533706
50862,52.76917603585489
50863,106.13569201306483
50864,94.1288122465632
50865,232.7065040605158
50866,80.0
50867,45.15394072552061
50868,180.56303590771884
50869,64.5934756215393
50870,35.964165600953685
50871,60.0
50872,55.212395056179744
50873,139.0432417971724
50874,50.00000000000001
50875,105.07197983290337
50876,391.21135094214577
50877,74.72616042415724
50878,73.24223360476454
50879,75.39974500201465
50880,238.83383830923816
50881,40.0
50882,318.2059692005433
50883,125.26395879804224
50884,70.0
50885,97.22253795558291
50886,250.6800580214994
50887,90.0
50888,34.596224730867334
50889,408.928832322712
50890,71.62106456859547
50891,49.99999999999999
50892,40.0
50893,60.329360183084226
50894,55.303328554019764
50895,45.060786891212395
50896,53.627191628027525
50897,56.30711879274436
50898,70.0
50899,55.622126195168775
50900,195.07764743465845
50901,50.0
50902,70.0
50903,60.00000000000001
50904,60.0
50905,64.82560950248836
50906,30.03768572550228
50907,55.45127819177414
50908,50.00000000000001
50909,85.96400547366648
50910,280.0556294187396
50911,60.00000000000001
50912,44.673155493588574
50913,70.0
50914,243.64735670336378
50915,62.501015322850336
50916,59.72976502405307
50917,109.27854402338069
50918,70.04457566739545
50919,84.90190859969707
50920,54.51219538975226
50921,215.96449845556742
50922,284.20025959632966
50923,114.2066211488111
50924,99.91032099779859
50925,63.305199804273734
50926,224.38841455206276
50927,59.99999999999999
50928,83.47028072860371
50929,61.90456754598648
50930,60.0
50931,44.85837590555576
50932,78.41316315861509
50933,30.000000000000004
50934,100.32903955351804
50935,190.1305334803292
50936,50.0
50937,60.00000000000001
50938,99.43603629211543
50939,20.000000000000004
50940,63.57913056678789
50941,35.060722397214946
50942,84.7240102462052
50943,52.50023359932553
50944,113.99681504010786
50945,50.0
50946,50.151973274731525
50947,70.00000000000001
50948,56.02120424474495
50949,50.00000000000001
50950,80.009884826928
50951,49.51094300235286
50952,49.99999999999999
50953,89.09964059205869
50954,29.297123773044145
50955,151.75854615064856
50956,40.00000000000001
50957,55.35852764543912
50958,140.0
50959,54.76812422722967
50960,318.45079599309986
50961,44.93550977337637
50962,119.01664557723576
50963,45.00907437330928
50964,137.1363927639728
50965,50.773047115935114
50966,50.87256022865729
50967,158.78390651963596
50968,64.07269523873549
50969,60.00000000000001
50970,141.87430365952395
50971,56.58777480706028
50972,49.833541721673875
50973,46.36912080351555
50974,110.00000000000001
50975,90.04500266043915
50976,50.0
50977,40.0
50978,60.00000000000001
50979,50.0
50980,40.0
50981,38.66406681870098
50982,103.33873971061986
50983,568.7278563297422
50984,100.0
50985,57.02546155314241
50986,149.74147931735723
50987,83.59163949306554
50988,104.55929602428702
50989,228.25002804199414
50990,44.21698974578487
50991,52.88096608071728
50992,69.64120921682013
50993,59.99999999999999
50994,36.04053129328691
50995,64.9808263996787
50996,50.00000000000001
50997,113.63979621166101
50998,61.23394884532724
50999,124.92819628340868
51000,35.4826318236766
51001,89.33489511269583
51002,54.780061766769784
51003,53.300374781589056
51004,50.0
51005,135.98605689904628
51006,44.78022201399447
51007,54.149380445268115
51008,100.00679921879465
51009,40.0
51010,441.93030007306555
51011,50.10807271171477
51012,55.886338459237585
51013,44.445728160565935
51014,116.71488758074672
51015,80.0
51016,86.38169692451979
51017,50.0
51018,47.3740764269802
51019,63.73831293194579
51020,36.9020687653511
51021,50.00000000000001
51022,367.365213931077
51023,40.62269918256936
51024,123.59329731503335
51025,32.9496947680103
51026,100.0
51027,74.59885509685304
51028,40.0
51029,70.0
51030,110.0
51031,44.10694995655484
51032,105.73388286976665
51033,45.72242833243125
51034,255.75838684432648
51035,71.14947536026894
51036,45.442559715630594
51037,213.45253344575403
51038,38.47329716274602
51039,134.86196378335785
51040,150.0
51041,40.0
51042,55.50535792161279
51043,50.0
51044,59.392766684689974
51045,70.0
51046,46.53645258484745
51047,99.99999999999999
51048,253.0744369515125
51049,64.01865897232585
51050,70.00000000000001
51051,94.53868104143758
51052,207.7327872199169
51053,43.270032836535144
51054,89.13659582996819
51055,50.0
51056,55.595829917986805
51057,95.13598752124669
51058,110.0
51059,67.39814079495345
51060,83.46429173438663
51061,36.35797116228576
51062,376.7450996453645
51063,53.56470628425256
51064,104.03045786029183
51065,29.999999999999996
51066,117.59413150690763
51067,103.16133332486882
51068,50.0
51069,235.92335995993577
51070,53.379885377867176
51071,169.96046852729364
51072,101.84290765125988
51073,99.99999999999999
51074,44.50353502029991
51075,40.0
51076,222.1215150631393
51077,260.0
51078,46.026263946320356
51079,54.86982721866454
51080,55.29761806142143
51081,65.97475544625617
51082,133.75604282957525
51083,50.0
51084,50.0
51085,199.41687051497047
51086,30.0
51087,46.88296485608047
51088,96.98122327005929
51089,163.33894385160787
51090,90.00000000000001
51091,114.90917293020321
51092,554.5419736344677
51093,176.5381322640701
51094,54.951180701998254
51095,387.5854840404879
51096,110.0
51097,222.34933889879423
51098,50.0
51099,47.97558271587227
51100,53.25247758504241
51101,43.05650896265005
51102,50.0
51103,71.5869468784019
51104,49.96471988552446
51105,39.283206831705805
51106,56.26837710881179
51107,71.01537330105381
51108,128.3181655925294
51109,50.0
51110,63.61124644213246
51111,100.0
51112,49.99999999999999
51113,54.35990738709171
51114,60.0
51115,56.7412409923288
51116,84.70227704891867
51117,85.57034024905987
51118,40.0
51119,49.99999999999999
51120,54.995374322085794
51121,44.88015371808526
51122,99.9649077084118
51123,70.0
51124,39.683977035129296
51125,54.500315200543724
51126,46.25198985730062
51127,76.01132501397323
51128,98.04459934501317
51129,85.52781918338091
51130,182.35951339623873
51131,366.97886848828426
51132,135.41859402383722
51133,50.0
51134,272.4737648696049
51135,73.41675649872793
51136,106.39169009252915
51137,90.29864624106052
51138,110.00000000000001
51139,205.2778832657084
51140,76.91080092982853
51141,94.14669256455565
51142,61.62945263369129
51143,513.5237286195106
51144,64.28683931551585
51145,63.54184520957699
51146,50.000000000000014
51147,439.99999999999994
51148,40.0
51149,50.0
51150,90.00000000000001
51151,105.40780857847267
51152,55.476230913338966
51153,43.64546172088694
51154,50.0
51155,64.7920861190598
51156,66.87418591018563
51157,185.1399229617725
51158,139.14156320198163
51159,65.17216502900261
51160,90.0
51161,158.88398862860663
51162,60.0
51163,60.0
51164,50.0
51165,65.98552146962541
51166,38.826484215494816
51167,54.937052084561486
51168,76.66292233757069
51169,52.41447567517623
51170,120.0
51171,44.08612352688939
51172,77.91141448663755
51173,95.45631139910527
51174,167.02656802321312
51175,102.607150675999
51176,44.678939496472005
51177,84.0644806427518
51178,116.87452275883557
51179,46.38437988862209
51180,42.48574621599951
51181,115.18218218320163
51182,50.0
51183,50.00000000000001
51184,40.0
51185,114.04610216882656
51186,32.133329851735134
51187,62.72971434359218
51188,199.7136028105406
51189,39.99999999999999
51190,55.57774465272745
51191,130.00000000000003
51192,94.13992380440675
51193,44.86517864367991
51194,36.36660698262247
51195,45.30474580103965
51196,66.08728582612328
51197,49.99999999999999
51198,133.55556012610177
51199,39.87232992586167
51200,365.3394817487057
51201,59.99999999999999
51202,55.811046333842526
51203,140.25202053007254
51204,92.13388355854724
51205,56.53415340508337
51206,103.61832400126384
51207,60.0
51208,50.0
51209,216.14292097877498
51210,99.99999999999999
51211,83.65682695986156
51212,50.0
51213,49.72571862266933
51214,55.127671484881375
51215,34.48613594567261
51216,34.3365594194565
51217,131.70368026463677
51218,728.5914931464537
51219,43.69394349679343
51220,65.57050244056148
51221,50.00000000000001
51222,50.00000000000001
51223,45.21410386446076
51224,73.68914182749808
51225,60.00000000000001
51226,44.745712077719936
51227,50.0
51228,46.619860424319405
51229,70.0
51230,64.91980309171466
51231,56.113400030797955
51232,103.83939807009972
51233,90.28597732980019
51234,119.99999999999999
51235,41.491032856727514
51236,54.478828087803684
51237,50.0
51238,124.50555927085232
51239,50.00000000000001
51240,50.0
51241,63.89207569855231
51242,29.195614735136843
51243,45.397900078551494
51244,48.945456110364404
51245,40.390579373180344
51246,34.15914227596139
51247,221.17094120244764
51248,54.58872791161841
51249,60.0
51250,48.48204400931701
51251,44.377363133589284
51252,45.1404912911487
51253,56.22863280281383
51254,94.4666014448515
51255,50.0
51256,48.48429114026767
51257,64.75688929209917
51258,39.28640619490188
51259,55.33604730649641
51260,54.552291821018606
51261,106.62947862051767
51262,210.5946394446669
51263,45.60036257055798
51264,36.04235379176797
51265,54.070250674225775
51266,549.0480906791717
51267,94.59160313416264
51268,45.35475397467245
51269,157.06212871179767
51270,36.041349384114554
51271,50.00000000000001
51272,79.01476629993212
51273,124.31849250256707
51274,124.92282505607558
51275,44.77396311184545
51276,129.99999999999997
51277,90.0
51278,35.372131458517465
51279,40.0
51280,43.63241851242592
51281,46.483577790731154
51282,136.99693262818906
51283,94.12241678685669
51284,118.15764878386271
51285,100.00000000000001
51286,33.77749908961553
51287,35.66448276541083
51288,196.7742456971785
51289,75.4230253496051
51290,115.1188769679175
51291,39.81888570758573
51292,43.479001956808304
51293,173.8005596085545
51294,90.15017284300943
51295,48.62956108408171
51296,59.99999999999999
51297,47.60998562483471
51298,68.71107444797227
51299,50.00000000000001
51300,60.0
51301,229.45489576677113
51302,79.70849739814749
51303,177.82019436164524
51304,60.0
51305,174.3291169029592
51306,53.25089233566632
51307,70.00000000000001
51308,105.22199680360747
51309,85.0023367843905
51310,65.24271677286444
51311,64.63228712720911
51312,35.02537899082634
51313,66.78736726756605
51314,94.9463320325712
51315,60.0
51316,60.00000000000001
51317,224.9467061023686
51318,100.05364282162631
51319,100.00000000000001
51320,74.60160285080947
51321,60.00000000000001
51322,55.50489713639914
51323,59.99999999999999
51324,91.79756182799603
51325,50.0
51326,72.81042272803127
51327,54.88385190125684
51328,60.0
51329,50.0
51330,60.0
51331,44.50005306020487
51332,509.00835006130984
51333,45.81224686961578
51334,670.1671655176648
51335,55.4209301505381
51336,54.116438546347226
51337,81.4424982182276
51338,35.90733843925626
51339,45.51440779658481
51340,52.593736324470505
51341,55.30418268831333
51342,114.83976847570584
51343,53.767815940267575
51344,55.05495171275106
51345,117.71618789761345
51346,49.99999999999999
51347,82.83885054227461
51348,134.27503685041526
51349,238.7477358779959
51350,95.85768962683558
51351,55.251416203641526
51352,54.343442944222325
51353,59.999999999999986
