portfolio_id,return
PF00001473,0.032160029555074555
PF00001474,0.04022661587569105
PF00001480,0.03194497870379308
PF00001486,0.032365405189403645
PF00001493,0.04269633299569766
PF00001494,0.03479417848297303
PF00001497,0.032215734875569155
PF00001500,0.03428581444220131
PF00001503,0.04365103269156603
PF00001505,0.034718054795048754
PF00001508,0.03469990146705353
PF00001510,0.03467510583407081
PF00001511,0.03330781607202924
PF00001512,0.03435599791514051
PF00001515,0.034157615595816794
PF00001516,0.04356974233657162
PF00001519,0.04311426155134689
PF00001522,0.03280566848463847
PF00001529,0.03360806662826894
PF00001532,0.03442024293334759
PF00001535,0.03512733011909435
PF00001536,0.03432016038907344
PF00001537,0.03381458137717237
PF00001540,0.044103519473770295
PF00001541,0.03464019247759307
PF00001542,0.044096062779140896
PF00001547,0.03530270734006151
PF00001550,0.04329531085141142
PF00001553,0.03382991035293859
PF00001556,0.034590967675168345
PF00001561,0.04427441544797695
PF00001564,0.03479865407175617
PF00001565,0.03487416712127234
PF00001569,0.03626944363919526
PF00001572,0.04519841154750868
PF00001575,0.03654187522805667
PF00001578,0.03672739483112271
PF00001579,0.04618083533070594
PF00001583,0.036472092532468636
PF00001589,0.03703598132993818
PF00001590,0.04712358377119738
PF00001592,0.03831209962287358
PF00001593,0.04606222502926732
PF00001597,0.03780959528276112
PF00001599,0.03813874764911257
PF00001614,0.03879142128188984
PF00001618,0.03891059002337557
PF00001619,0.03957002311782264
PF00001629,0.039293817045465806
PF00001626,0.03927171617076117
PF00001628,0.03955220245179267
PF00001631,0.04872471929674175
PF00001632,0.03952939338019938
PF00001633,0.038303037579391956
PF00001635,0.03922951910456638
PF00001642,0.0396700751197453
PF00001648,0.04065685441530417
PF00001654,0.03860592664782899
PF00001655,0.03943775884228254
PF00001656,0.03858804633095539
PF00001660,0.04043690924144096
PF00001661,0.049430549853625584
PF00001665,0.04059452760840888
PF00001667,0.04940856165527131
PF00001677,0.051925138158462066
PF00001682,0.04275834057652203
PF00001690,0.041569564887879544
PF00001693,0.04275925400187237
PF00001711,0.044004652916425586
PF00001712,0.04321059754922065
PF00001713,0.04365431973326615
PF00001714,0.04336492648464424
PF00001719,0.04338058495786705
PF00001728,0.04286866518431272
PF00001729,0.04395594983926559
PF00001731,0.05270120849186488
PF00001732,0.04274561671141355
PF00001745,0.04408312675571166
PF00001749,0.04532904251938198
PF00001751,0.054355904201383816
PF00001754,0.04327479581329018
PF00001756,0.04569771606293774
PF00001765,0.04586749190439922
PF00001767,0.04540315654975897
PF00001768,0.05358528138132493
PF00001770,0.045302491621702044
PF00001772,0.04386816052352208
PF00001774,0.04514186305495084
PF00001776,0.044807096322971154
PF00001779,0.05443420400895691
PF00001786,0.04271463915389166
PF00001787,0.04478622638242312
PF00001789,0.0445896222953372
PF00001792,0.045580851294117014
PF00001793,0.05410224384991331
PF00001797,0.04494970728631181
PF00001801,0.04604137128709534
PF00001805,0.04488428553335268
PF00001807,0.05405023613867272
PF00001808,0.04487805746509103
PF00001809,0.04509538002729541
PF00001813,0.043397333653795146
PF00001819,0.04493497257311866
PF00001820,0.04475372123178125
PF00001824,0.046600855730747494
PF00001834,0.04742095952108694
PF00001837,0.05610787823750216
PF00001841,0.04705167725048437
PF00001842,0.046704220432922355
PF00001844,0.04575902915787688
PF00001846,0.04704066219045012
PF00001847,0.04736431421434402
PF00001848,0.04828836143994416
PF00001849,0.04862787778424977
PF00001854,0.048780550905436565
PF00001857,0.04803013680748276
PF00001863,0.04708618126321923
PF00001865,0.04819171406454413
PF00001867,0.04735255663566959
PF00001868,0.047517264444014336
PF00001869,0.047918332536657414
PF00001875,0.04793074675044601
PF00001878,0.05725297211698686
PF00001879,0.048202270000402975
PF00001880,0.04788403518796896
PF00001886,0.04846641175829013
PF00001887,0.048471679542347434
PF00001895,0.047072803708746225
PF00001900,0.04804318923881285
PF00001904,0.05704347901534264
PF00001907,0.04822162325401386
PF00001908,0.04740336359014128
PF00001912,0.04516385165570774
PF00001920,0.05698376504045746
PF00001921,0.05697749172371582
PF00001922,0.04723059386210242
PF00001923,0.047237761543288626
PF00001924,0.04836807898293959
PF00001925,0.0500600382520527
PF00001929,0.05064769640472539
PF00001935,0.057974014452124564
PF00001936,0.05005032036089992
PF00001937,0.049278515011453534
PF00001939,0.047844193855500226
PF00001951,0.050592006596669695
PF00001948,0.05017111899052222
PF00001952,0.059263641855379266
PF00001953,0.0501609444788058
PF00001960,0.05001715184511321
PF00001963,0.05104628257436649
PF00001966,0.0602882181522834
PF00001970,0.0502515492791218
PF00001975,0.050547801088146965
PF00001978,0.05101082483776746
PF00001985,0.05867694212998757
PF00001987,0.06019640702187587
PF00001988,0.051312195499003836
PF00001995,0.05007371698808182
PF00001996,0.05049240524430791
PF00001997,0.05113828719237083
PF00001999,0.05992535585296776
PF00002000,0.05123620700628535
PF00002001,0.05896742832137276
PF00002008,0.05012947483140123
PF00002010,0.05988190673611379
PF00002011,0.0510419365285117
PF00002012,0.05096122689221164
PF00002015,0.05125545020544858
PF00002016,0.047153219670946045
PF00002022,0.0514785989620143
PF00002026,0.05162350804057561
PF00002031,0.05394536791654106
PF00002032,0.05487008300138066
PF00002036,0.054105259527398385
PF00002038,0.05474080293878092
PF00002042,0.05485807528468978
PF00002044,0.06453679969422106
PF00002045,0.05640207260969689
PF00002049,0.054464814118327584
PF00002050,0.05581593721877996
PF00002051,0.051606945138467045
PF00002054,0.05609981242682488
PF00002058,0.05476397919300372
PF00002069,0.05464312498730562
PF00002073,0.05456642249870877
PF00002076,0.05200663930278608
PF00002077,0.05385314738507478
PF00002084,0.05523793295944288
PF00002085,0.05359940722359286
PF00002087,0.05516649688852045
PF00002089,0.05197418601925761
PF00002099,0.050423410253101944
PF00002103,0.05063680330681132
PF00002105,0.05212201324463226
PF00002106,0.05175914602107887
PF00002109,0.050710488317731485
PF00002113,0.05189262576138494
PF00002121,0.05184056967779796
PF00002128,0.059875172853729175
PF00002129,0.05200977134883438
PF00002131,0.051330576266727976
PF00002140,0.060008626882022985
PF00002141,0.06144157252965191
PF00002144,0.05983352640857422
PF00002145,0.05901864913757299
PF00002146,0.06027258805299546
PF00002148,0.059346132456609996
PF00002149,0.059480748569808735
PF00002152,0.05970977214909874
PF00002154,0.05685642239517369
PF00002158,0.059964924809149445
PF00002159,0.058835793936950764
PF00002163,0.05977283960822642
PF00002164,0.0603871802983207
PF00002165,0.058612085968222205
PF00002169,0.0516000516438143
PF00002170,0.05008913474642657
PF00002175,0.0517008461225464
PF00002185,0.05148853896397424
PF00002190,0.0476091308090019
PF00002192,0.05004558526032923
PF00002193,0.050702875274250415
PF00002194,0.047526344316440546
PF00002196,0.051409686583849264
PF00002197,0.05163934703431476
PF00002199,0.05000200257998281
PF00002200,0.05056081715345003
PF00002206,0.05143953207225322
PF00002208,0.05000850465225174
PF00002211,0.04941726115591462
PF00002213,0.050694323023864146
PF00002214,0.05092286259406252
PF00002216,0.04988622132152743
PF00002217,0.050139651507039446
PF00002223,0.04510364140023076
PF00002224,0.0493295421009103
PF00002230,0.05067175448733567
PF00002232,0.04961471221614557
PF00002238,0.05077375265011192
PF00002239,0.04992234669158868
PF00002240,0.04962849703023666
PF00002251,0.050174414501009984
PF00002252,0.048432331177716816
PF00002253,0.050821216424991676
PF00002255,0.050642374029002485
PF00002265,0.050909925172904366
PF00002267,0.049392596977039016
PF00002271,0.04920833627792774
PF00002269,0.04894373241949162
PF00002273,0.05025372123970118
PF00002278,0.051949694955143975
PF00002282,0.053036584825920184
PF00002285,0.051280916714403345
PF00002286,0.051088569116298686
PF00002287,0.0515392498311215
PF00002292,0.05140179087460687
PF00002298,0.049586765140902815
PF00002302,0.048058656715111184
PF00002316,0.05143360763964096
PF00002317,0.05183308973788439
PF00002320,0.052319053454199564
PF00002324,0.052721922992889914
PF00002326,0.04995871414549937
PF00002333,0.051644596148257574
PF00002335,0.060909822042405595
PF00002342,0.05124559228617396
PF00002344,0.05182153964344413
PF00002345,0.05298134678527379
PF00002349,0.0517842027152566
PF00002350,0.05406242521763988
PF00002352,0.052007871100341926
PF00002355,0.052829135024515805
PF00002361,0.052754518726302095
PF00002371,0.051180998001030306
PF00002369,0.05401944903046436
PF00002376,0.052527822408264126
PF00002378,0.05280173886654695
PF00002381,0.05182705538134719
PF00002383,0.051950531545059166
PF00002384,0.054162794712377255
PF00002385,0.052791331578061026
PF00002391,0.051771470236159314
PF00002398,0.05392826033954688
PF00002400,0.05215769695012962
PF00002401,0.052539872836564104
PF00002402,0.0539840172868399
PF00002406,0.052744763018435205
PF00002408,0.04764869796437983
PF00002411,0.05245642214347117
PF00002413,0.05036705141330637
PF00002417,0.050877107759613155
PF00002429,0.05247353909256722
PF00002435,0.05353642887451792
PF00002439,0.052913043997780414
PF00002440,0.053634110388255544
PF00002441,0.05189864236000982
PF00002447,0.05413291145682757
PF00002453,0.0509694111388183
PF00002451,0.04747517842463926
PF00002455,0.05390398994813097
PF00002457,0.03581231836821916
PF00002469,0.03576442278712333
PF00002474,0.03574839861555533
PF00002475,0.03594478430860622
PF00002476,0.05401143263777663
PF00002480,0.05375088932330208
PF00002492,0.03568452299222601
PF00002496,0.035961210095686924
PF00002506,0.03591780004930062
PF00002516,0.03577234444947764
PF00002518,0.052993241523534164
PF00002521,0.05418099280896927
PF00002522,0.035739145240789
PF00002524,0.035729386707773814
PF00002525,0.05341178946296283
PF00002530,0.03570694249418562
PF00002532,0.054060283606780335
PF00002543,0.054287571699204576
PF00002547,0.053899912696126366
PF00002548,0.048181286978871994
PF00002551,0.03586548505912931
PF00002553,0.03581775265960354
PF00002560,0.035704122083823855
PF00002571,0.05428489383752499
PF00002572,0.035541044223842556
PF00002582,0.03559352662299261
PF00002583,0.035678768289320886
PF00002589,0.05423761296879186
PF00002590,0.05444205856228935
PF00002593,0.05431934464037586
PF00002594,0.03534065034852484
PF00002595,0.03561955171279868
PF00002600,0.035582218668564966
PF00002598,0.05390899354995463
PF00002601,0.03530398569099003
PF00002605,0.052973356139404064
PF00002606,0.05287518449352197
PF00002608,0.035388644511850254
PF00002630,0.05326611883177342
PF00002628,0.03490260035668484
PF00002631,0.05326417472560341
PF00002632,0.05427144997659301
PF00002634,0.03535606653373674
PF00002637,0.05392908694028589
PF00002639,0.05414528985837785
PF00002641,0.03523900739943616
PF00002642,0.05264056542496109
PF00002643,0.05351697045974044
PF00002653,0.03533211817003058
PF00002656,0.05381359501910432
PF00002658,0.053592142206756
PF00002664,0.05347318401529724
PF00002665,0.05346551945136717
PF00002670,0.05273709331283799
PF00002675,0.040253045969320604
PF00002678,0.06059365523662959
PF00002680,0.06212450476391234
PF00002681,0.039869132052323016
PF00002682,0.03967735385435025
PF00002684,0.039672107409209456
PF00002689,0.03984120186926213
PF00002691,0.039587947441589784
PF00002694,0.061846889174535444
PF00002700,0.0612498052518761
PF00002702,0.06187182901033887
PF00002713,0.05285127937190831
PF00002711,0.06154838609584821
PF00002715,0.039924353703832724
PF00002716,0.039811106066079426
PF00002718,0.06035832264275905
PF00002723,0.03989619392616719
PF00002725,0.06192388212143989
PF00002747,0.05371744809518257
PF00002737,0.03978072024184555
PF00002738,0.039576714643218755
PF00002740,0.05374661585336368
PF00002746,0.06208532836353785
PF00002749,0.060707918135888515
PF00002750,0.057466040911671554
PF00002754,0.03970100381013955
PF00002755,0.03954676715425227
PF00002777,0.03946936494183562
PF00002775,0.06037939915311975
PF00002779,0.039586682562812635
PF00002780,0.05799917069140976
PF00002783,0.06081626365678713
PF00002793,0.03941407118204603
PF00002797,0.05367197152091573
PF00002805,0.039559789472795696
PF00002811,0.05772196996128429
PF00002812,0.038952603982729046
PF00002814,0.039333063127134235
PF00002815,0.03951864805410231
PF00002821,0.03930390983880154
PF00002827,0.061825332416049615
PF00002828,0.05345929851345299
PF00002834,0.03924889877370848
PF00002841,0.060382726203981774
PF00002843,0.03901657840877166
PF00002849,0.03935377697362329
PF00002855,0.05500010928360604
PF00002856,0.039362165278018175
PF00002857,0.060970650940717214
PF00002862,0.06096882730272611
PF00002868,0.03910090541965485
PF00002869,0.038736745755005436
PF00002866,0.061632083276573976
PF00002867,0.03937168219973821
PF00002892,0.050933751236948384
PF00002879,0.039057159381914966
PF00002881,0.05361547430969484
PF00002883,0.05627129667818441
PF00002885,0.03934190344277264
PF00002887,0.03901711064962829
PF00002888,0.053603981789180605
PF00002910,0.04938173544651537
PF00002911,0.052310797090914275
PF00002943,0.03348151584836437
PF00002913,0.03333365283791644
PF00002915,0.03333365283791644
PF00002919,0.04974523008336135
PF00002922,0.05201865540438393
PF00002923,0.05240111533045294
PF00002928,0.048474526226510446
PF00002929,0.03328360308814481
PF00002930,0.03352087861488209
PF00002935,0.052311192276113326
PF00002939,0.04877054991446881
PF00002937,0.046899612671850666
PF00002938,0.033083407358355785
PF00002945,0.05240539405484377
PF00002954,0.049707404442297536
PF00002958,0.03332631689551976
PF00002960,0.033321065125399826
PF00002962,0.04596737439776169
PF00002969,0.046771353176560615
PF00002970,0.045904643604932766
PF00002979,0.04969078690632456
PF00002973,0.051919194299459764
PF00002974,0.05227281331521204
PF00002978,0.03315756440496908
PF00002984,0.03288689450141282
PF00002988,0.048698461824788424
PF00002992,0.046953369537497305
PF00002994,0.032847738980115185
PF00002996,0.049663907476198026
PF00003004,0.03321448053407167
PF00003006,0.047052206765188405
PF00003010,0.051253981148460505
PF00003014,0.05128956984236081
PF00003016,0.03291529221372623
PF00003024,0.032870028659173635
PF00003028,0.032686697495212816
PF00003031,0.050746251462428976
PF00003041,0.048731027645890365
PF00003042,0.05210268227574934
PF00003043,0.032949405643370004
PF00003044,0.032614636738182455
PF00003046,0.05186235135871449
PF00003052,0.03498315553620868
PF00003057,0.026064172630642993
PF00003061,0.035228255944109256
PF00003062,0.02589470724299625
PF00003063,0.025894707242998694
PF00003065,0.026309691169897224
PF00003066,0.026259821116355213
PF00003068,0.03969997602038456
PF00003069,0.03578167024460466
PF00003070,0.0358334520950681
PF00003073,0.03934358814026963
PF00003074,0.025847743162646583
PF00003077,0.038288744489739714
PF00003085,0.03959521041209698
PF00003087,0.026214007911117942
PF00003092,0.04006237369468413
PF00003094,0.03779329527659068
PF00003097,0.025336774060887433
PF00003101,0.02566847319295553
PF00003103,0.025637099395459544
PF00003106,0.03967605636916474
PF00003107,0.035735130562527834
PF00003109,0.039147877452536256
PF00003111,0.0316108116209157
PF00003130,0.038500933141452996
PF00003125,0.02554049367987178
PF00003128,0.039921235652902044
PF00003132,0.03974032084958592
PF00003136,0.040171282420933284
PF00003139,0.02557039333952675
PF00003147,0.03588543212601991
PF00003150,0.025036560566359382
PF00003160,0.04003960591498391
PF00003162,0.040015846780006394
PF00003170,0.03974657279108302
PF00003177,0.03504148236764526
PF00003183,0.02738298425085149
PF00003184,0.02630531811825238
PF00003187,0.027115811776718457
PF00003193,0.027571901460532705
PF00003195,0.026205379270281486
PF00003197,0.027090924333787243
PF00003201,0.027527948203255985
PF00003202,0.027019840553309526
PF00003207,0.027669562203260466
PF00003212,0.02747044035550404
PF00003213,0.019104715897850108
PF00003218,0.026154551435860054
PF00003219,0.027409406700870616
PF00003225,0.02752934583998303
PF00003227,0.027534299440972528
PF00003230,0.027476126562122623
PF00003232,0.019056231720362214
PF00003240,0.01902536700885369
PF00003242,0.025996863424735055
PF00003243,0.026235479502253675
PF00003245,0.02708267917964626
PF00003251,0.026299195253887728
PF00003254,0.027272171659916113
PF00003257,0.02759658653877877
PF00003258,0.0189628241934818
PF00003265,0.025949970847081595
PF00003268,0.018915131537486144
PF00003269,0.027464647090221846
PF00003270,0.027430110321173748
PF00003273,0.027131038397782463
PF00003274,0.02739230948734314
PF00003275,0.018761538450100014
PF00003287,0.013808489189825517
PF00003289,0.013902283504219584
PF00003290,0.01792153319155841
PF00003294,0.017748669508531385
PF00003295,0.017985444158674403
PF00003296,0.018689507183152022
PF00003299,0.018074122492042308
PF00003314,0.01887189622934901
PF00003316,0.013864518519517748
PF00003318,0.017999828739146177
PF00003326,0.018917920400788907
PF00003327,0.013593040869752857
PF00003329,0.01806299646453644
PF00003334,0.018115387347584118
PF00003336,0.01374750548257081
PF00003342,0.018117724562793897
PF00003343,0.017250866750131457
PF00003344,0.017489410005520525
PF00003346,0.018676720157754578
PF00003352,0.01950216719004244
PF00003360,0.013745036772319483
PF00003366,0.013677713017599782
PF00003370,0.017925362422436513
PF00003375,0.013697924921840757
PF00003377,0.018003617489519525
PF00003379,0.012552501853366831
PF00003382,0.015296179188675357
PF00003387,0.015544641262559677
PF00003388,0.01244171152963367
PF00003389,0.012435198772087212
PF00003392,0.012514195561767234
PF00003393,0.015479198036524174
PF00003394,0.015567427494881431
PF00003399,0.012514940284098356
PF00003400,0.012363972431888994
PF00003403,0.012304089341763108
PF00003406,0.015438036371923095
PF00003407,0.015483696825169212
PF00003408,0.016794922544669622
PF00003413,0.013211751645752525
PF00003414,0.015483745656082576
PF00003417,0.015590373898980294
PF00003421,0.015615473757790179
PF00003425,0.01757395183483515
PF00003429,0.015494896366304642
PF00003434,0.01692150381920464
PF00003437,0.012274582149145738
PF00003439,0.015358317377435421
PF00003441,0.016770538133951615
PF00003442,0.015612968891150256
PF00003449,0.015369324245551194
PF00003452,0.015048289493673518
PF00003455,0.015688338487720332
PF00003470,0.01224314462340486
PF00003474,0.01548744357866229
PF00003477,0.015740076984047276
PF00003482,0.010125180191009534
PF00003485,0.011139090349201224
PF00003489,0.010239488937189005
PF00003490,0.011257085327732178
PF00003492,0.010079330663030392
PF00003493,0.010076739241157177
PF00003495,0.010071555300199032
PF00003499,0.013543250833448019
PF00003501,0.013608517690937981
PF00003504,0.011365156683469695
PF00003505,0.011223541666513112
PF00003511,0.011086469235328245
PF00003513,0.010091891636301191
PF00003514,0.010028427301853706
PF00003517,0.01135965330663774
PF00003518,0.011179264921504048
PF00003521,0.011028769174237476
PF00003523,0.01351545022673016
PF00003530,0.011377225856255321
PF00003535,0.00991265071026035
PF00003537,0.01118947180507999
PF00003560,0.011373300579380574
PF00003563,0.011032567115760743
PF00003566,0.013460587592425133
PF00003569,0.011323975837673736
PF00003572,0.010042690378615719
PF00003574,0.009899985727330845
PF00003575,0.009768273553862908
PF00003583,0.009850156768457819
PF00003586,0.011261905137212574
PF00003591,0.011311997032657853
PF00003599,0.009451245762357738
PF00003605,0.009000419820893234
PF00003616,0.009497075062623721
PF00003619,0.012097116082745225
PF00003623,0.009410901027970337
PF00003624,0.008697994631653121
PF00003627,0.009017022840087164
PF00003632,0.00951660863249598
PF00003633,0.009508553848827851
PF00003640,0.012076224395332472
PF00003642,0.009447952148623673
PF00003645,0.00877901901008464
PF00003647,0.009577154277992656
PF00003653,0.009040592580928118
PF00003657,0.008886129489939887
PF00003659,0.00889863342936611
PF00003660,0.008875687362796585
PF00003661,0.008873299852730738
PF00003662,0.009629689462770253
PF00003665,0.009639469978487566
PF00003667,0.009303138523896203
PF00003668,0.009632057515045409
PF00003672,0.008872268633216236
PF00003673,0.009468903521232686
PF00003678,0.008729154996261757
PF00003685,0.008789018073290165
PF00003689,0.012029823756967546
PF00003690,0.00869129278800539
PF00003699,0.008778344511874854
PF00003700,0.008762574144707515
PF00003706,0.009644273075422522
PF00003714,0.008710970431960804
PF00003719,0.00871575323151972
PF00003723,0.01200920291388371
PF00003726,0.009428430203568735
PF00003733,0.008615296993613512
PF00003734,0.008696988220766186
PF00003738,0.009446234521018169
PF00003740,0.009470762518555113
PF00003742,0.008798424270220649
PF00003748,0.008713888504562301
PF00003751,0.009643451709615052
PF00003754,0.00963217842962951
PF00003755,0.012037932548003975
PF00003756,0.009456124507691914
PF00003758,0.009619210850905752
PF00003759,0.008657650995059243
PF00003764,0.012089731190333162
PF00003765,0.008684380692867533
PF00003766,0.009666338706407315
PF00003767,0.008607115221406106
PF00003772,0.009657297835214204
PF00003776,0.009656958493829457
PF00003779,0.008620194856785564
PF00003784,0.009575517107133136
PF00003791,0.010547012089991726
PF00003797,0.007745930036372981
PF00003799,0.007614042053169661
PF00003803,0.007692615315670989
PF00003808,0.007735093231182746
PF00003813,0.007677442829949416
PF00003818,0.007598090023603555
PF00003821,0.007256454214364199
PF00003822,0.010525990969501119
PF00003830,0.007544064916860775
PF00003836,0.0077082450313096015
PF00003837,0.007634923150349266
PF00003838,0.006957861968774624
PF00003844,0.007804213873777794
PF00003846,0.010509077320993078
PF00003850,0.007626391649432824
PF00003851,0.007526700189986958
PF00003852,0.007525850593322441
PF00003855,0.007598535048197615
PF00003857,0.007587713026657831
PF00003865,0.007766952125640851
PF00003870,0.007564424102751035
PF00003872,0.007580735798939088
PF00003873,0.007580735798939088
PF00003878,0.0077700042176797116
PF00003880,0.007772443101285491
PF00003883,0.007755526687774132
PF00003886,0.007536917678837634
PF00003888,0.00728467360463852
PF00003889,0.007884479801033472
PF00003895,0.010474754015480432
PF00003898,0.0074523899922158375
PF00003899,0.007759057080711504
PF00003902,0.006588741013810631
PF00003904,0.005646173290967679
PF00003905,0.006573017815035272
PF00003913,0.005808763085043076
PF00003916,0.006597783447270943
PF00003918,0.006499295046292669
PF00003919,0.006556058846050575
PF00003931,0.005778234735474065
PF00003932,0.005864790667333686
PF00003933,0.005661519631605962
PF00003938,0.005691127234438157
PF00003939,0.006460372257227908
PF00003948,0.00650639047189519
PF00003952,0.009007254389049566
PF00003953,0.008988152744060797
PF00003954,0.006485872128155816
PF00003956,0.0057239891931590535
PF00003960,0.005730706846531157
PF00003961,0.006477530006660253
PF00003963,0.006504933245869773
PF00003964,0.006500461971977022
PF00003966,0.005737266527607504
PF00003968,0.008899115061275208
PF00003969,0.006400334431017885
PF00003971,0.006441080949690014
PF00003972,0.005711065006979965
PF00003973,0.005712199508988663
PF00003976,0.00572278635411564
PF00003980,0.005858277898877358
PF00003981,0.005755294906570356
PF00003984,0.006414069425275063
PF00003985,0.00641128529831826
PF00003987,0.006433865992780979
PF00003989,0.005737936556001227
PF00003991,0.005723188032387789
PF00003992,0.008887526532674758
PF00003994,0.0062357560853999175
PF00003996,0.006188454582760532
PF00003997,0.006214025986107339
PF00003999,0.00620920421857934
PF00004001,0.006197243051981617
PF00004006,0.005309995867033407
PF00004009,0.006167341678141659
PF00004010,0.008613680190221448
PF00004011,0.005329977853143753
PF00004014,0.005333690441622917
PF00004015,0.008567425175864105
PF00004018,0.006176554202543421
PF00004020,0.005226287372657647
PF00004021,0.005278534858285192
PF00004022,0.005641583746545977
PF00004028,0.006154021345107065
PF00004030,0.0053468972359106744
PF00004031,0.008560952978847656
PF00004039,0.006164058475301892
PF00004040,0.006186250853449983
PF00004043,0.004933517418279725
PF00004045,0.005323737589466714
PF00004046,0.006158799409368939
PF00004047,0.008661387538396487
PF00004048,0.00616061817340449
PF00004052,0.006140445304507342
PF00004055,0.006155198384555624
PF00004059,0.00858838815457436
PF00004063,0.005360427688190763
PF00004067,0.005645590156979977
PF00004073,0.008539567579716153
PF00004077,0.00608995538090763
PF00004082,0.00604855421346469
PF00004094,0.005878487463580117
PF00004096,0.005009026269698897
PF00004097,0.005821465954845005
PF00004098,0.005598552610008107
PF00004099,0.005910513919349126
PF00004113,0.005640450459588493
PF00004114,0.005887986500065331
PF00004115,0.0056567391842573134
PF00004117,0.00501629883166476
PF00004134,0.005607541756178561
PF00004136,0.005841861572954108
PF00004122,0.005819772477778729
PF00004124,0.005817752049398791
PF00004129,0.0053232229835528016
PF00004131,0.008228967770850427
PF00004132,0.005151644706628406
PF00004140,0.005301203974647651
PF00004147,0.005778961797704722
PF00004149,0.00822474078338601
