ID,Count
18870,294.3795915950059
18871,318.1221997503487
18872,347.01605811438685
18873,476.8626104829925
18874,634.6593676908559
18875,645.921265410717
18876,639.0798767563394
18877,654.0239448467403
18878,641.2517897404009
18879,583.6807242964298
18880,635.2170655851908
18881,628.550750365248
18882,648.1957619916975
18883,698.9643837642252
18884,660.7221583777069
18885,596.4992222237031
18886,704.1025412242504
18887,664.569576078481
18888,395.98198203049515
18889,350.9585338155406
18890,244.64301591967066
18891,293.5453656566666
18892,203.4406589527911
18893,210.05191141841763
18894,310.42015579264944
18895,323.1770608190743
18896,398.5831931563986
18897,476.8626104829925
18898,631.7134364905277
18899,655.4672400571773
18900,639.0798767563394
18901,654.0239448467403
18902,641.2517897404009
18903,563.1653323000737
18904,635.3776231100069
18905,617.3116232061293
18906,636.9566348325789
18907,698.9643837642252
18908,622.8894083213078
18909,596.4992222237031
18910,658.9514101012377
18911,664.569576078481
18912,397.7797707692787
18913,349.4473648303881
18914,300.3779406845182
18915,298.50675458794365
18916,208.40204788406825
18917,206.68080144869546
18918,372.0035408346638
18919,379.7055847923631
18920,400.5986508873474
18921,513.3945703630226
18922,646.2208000682652
18923,638.8766554287388
18924,644.0412656876167
18925,658.9853337780175
18926,681.8657542901619
18927,568.126721231351
18928,629.0998848821653
18929,638.164354091462
18930,675.1115575047938
18931,703.9257726955025
18932,679.5157022489303
18933,619.4811802323114
18934,677.4708947346174
18935,627.1866102486132
18936,390.74968125282965
18937,397.0578019803687
18938,299.8204090844988
18939,313.9897871855678
18940,228.939941550418
18941,277.97841468837635
18942,371.4460092346444
18943,376.2021219920156
18944,409.5870939337883
18945,512.837038763003
18946,645.6632684682457
18947,638.3191238287193
18948,640.102417256036
18949,712.3066548871761
18950,681.3082226901424
18951,556.3300624722128
18952,650.8184866532426
18953,637.6068224914425
18954,658.6713943284692
18955,687.4856095191778
18956,662.8776871055776
18957,571.5521354317317
18958,629.5418499340377
18959,608.543634464521
18960,438.91765000282965
18961,369.7155168241187
18962,314.744344045958
18963,252.84814591986796
18964,303.43767332496407
18965,371.4460092346444
18966,368.5000780343163
18967,385.7480966384759
18968,409.5870939337883
18969,506.7670263167064
18970,645.6632684682457
18971,641.2133153179811
18972,709.0563123669531
18973,712.3066548871761
18974,693.3406375010442
18975,767.1319752645043
18976,787.9688922493951
18977,774.757228087595
18978,795.8217999246215
18979,830.6678673076655
18980,770.7420236852425
18981,639.5395292385623
18982,718.9655024070856
18983,538.8523893577631
18984,438.91765000282965
18985,385.75608102176227
18986,319.79920511468356
18987,304.4152809618796
18988,327.6881547911738
18989,368.5000780343163
18990,378.0460526807766
18991,385.7480966384759
18992,409.5870939337883
18993,506.7670263167064
18994,712.5416154916176
18995,698.4734848587204
18996,709.0563123669531
18997,701.0675277280575
18998,693.3406375010442
18999,767.1319752645043
19000,767.5477848735593
19001,759.4405759211998
19002,792.6341096621375
19003,796.1891473879544
19004,765.5493727820191
19005,670.2673052374267
19006,527.3422787255731
19007,553.6803534999599
19008,454.5832370886568
19009,390.43596497867145
19010,370.9913630448789
19011,287.0170303820456
19012,307.3439730110117
19013,376.04254745082665
19014,376.04254745082665
19015,383.74459140852593
19016,407.58358870383836
19017,527.5483928489531
19018,710.5381102616676
19019,685.2308524696518
19020,695.8136799778845
19021,699.0640224981075
19022,691.3371322710942
19023,765.1284700345543
19024,793.043596079051
19025,757.4370706912498
19026,790.1587506064086
19027,794.1856421580045
19028,785.7181235702197
19029,594.8555508551949
19030,545.3593885410432
19031,551.6768482700097
19032,509.8228503427914
19033,440.6207171640805
19034,366.66304898794806
19035,284.7004439541097
19036,315.50756480086943
19037,374.66016459422406
19038,374.66016459422406
19039,382.36220855192335
19040,449.01490146197114
19041,501.19548248972944
19042,636.372932177503
19043,622.3048015446059
19044,632.8876290528385
19045,762.9779216589721
19046,611.2770061812536
19047,704.2073797502478
19048,700.8314761375175
19049,691.3001110507685
19050,753.3078599824148
19051,757.3347515340107
19052,516.6121267112599
19053,586.5650019226221
19054,547.1849902242054
19055,551.1099010482474
19056,509.8228503427914
19057,437.67478596375236
19058,376.20902363440837
19059,284.7004439541097
19060,315.50756480086943
19061,374.66016459422406
19062,335.19661366150183
19063,393.21246760867155
19064,449.01490146197114
19065,489.9563553306108
19066,647.6003621021673
19067,622.3048015446059
19068,632.8876290528385
19069,762.9779216589721
19070,613.281966821993
19071,675.0818682585764
19072,700.8314761375175
19073,691.3001110507685
19074,458.32567683495233
19075,518.7987984395733
19076,506.4959760955245
19077,539.4089101588698
19078,526.2144923041778
19079,482.6768872507063
19080,506.8769191424633
19081,447.22076061021266
19082,376.20902363440837
19083,284.7004439541097
19084,286.07964063350096
19085,335.19661366150183
19086,385.51042365097226
19087,393.21246760867155
19088,437.7757743028525
19089,489.9563553306108
19090,614.8209586177873
19091,622.3048015446059
19092,632.8876290528385
19093,764.9828822997116
19094,583.9958978055055
19095,692.1653507264496
19096,716.7228180915729
19097,442.10053708664736
19098,519.3734046693628
19099,696.5877666056413
19100,537.2292329292368
19101,529.7648745324117
19102,510.9245731509876
19103,497.39453564782673
19104,496.0500493467374
19105,442.64246931926425
19106,371.63073234345995
19107,280.12215266316116
19108,395.09094295772456
19109,380.93213236002373
19110,380.93213236002373
19111,413.4772832597655
19112,433.19748301190407
19113,485.3780640396624
19114,614.7551272237849
19115,617.9684224705198
19116,628.5512499787527
19117,704.5218115833972
19118,552.8208961056786
19119,660.9903490266229
19120,450.0686313770909
19121,459.38418777882737
19122,463.42960393279475
19123,665.4127649058146
19124,455.0761657590715
19125,498.589872832585
19126,479.74957145116093
19127,467.77344415069615
19128,464.0250213422563
19129,422.1651733197954
19130,351.1534363439911
19131,286.13296323462
19132,370.3149735128968
19133,367.27158796457695
19134,378.3522459235613
19135,422.13652398242175
19136,441.8567237345603
19137,494.0373047623186
19138,607.2105730940165
19139,620.11263327019
19140,564.8820042067556
19141,630.4377811470441
19142,667.5195760361803
19143,463.79636232028747
19144,495.2103801943879
19145,468.0434285014836
19146,500.88453524378804
19147,604.885184664968
19148,481.4470778906518
19149,489.0403580620773
19150,470.2000566806531
19151,458.22392938018834
19152,299.092504945952
19153,289.1066359026387
19154,215.57180227936774
19155,220.8039057737611
19156,213.67993611556787
19157,246.1877127355609
19158,246.1877127355609
19159,247.8292709223343
19160,292.0966882947986
19161,312.7532416583085
19162,335.4011309370717
19163,336.60946554306724
19164,335.498567481122
19165,333.7553000118975
19166,340.93354348525247
19167,347.89699370712674
19168,347.9257479142384
19169,349.56861901091577
19170,420.3854134414413
19171,388.1389976222739
19172,426.44883156611775
19173,407.90134741433155
19174,417.182711033165
19175,407.64581598556174
19176,300.87857084212555
19177,290.89270179881225
19178,217.35786817554126
19179,223.2384535604938
19180,255.3617649988561
19181,250.8298243588686
19182,244.7693385879427
19183,252.471382545642
19184,294.8403851797252
19185,317.3953532816163
19186,340.04324256037944
19187,341.251577166375
19188,340.14067910442975
19189,342.58344679145523
19190,347.2041832266938
19191,354.16763344856804
19192,352.56785953754616
19193,404.1031404738112
19194,455.7513990811884
19195,452.54214075171365
19196,440.8571207221688
19197,407.17668696654994
19198,431.59100018921606
19199,417.5262631290524
19200,296.63692243868684
19201,286.65105339537354
19202,245.6703565698883
19203,271.65186687885694
19204,245.0596308244915
19205,240.527690184504
19206,240.527690184504
19207,267.8601705641944
19208,290.5987367762865
19209,313.15370487817756
19210,335.8015941569407
19211,337.0099287629363
19212,340.08506585724103
19213,339.97032650615006
19214,342.96253482325506
19215,349.9259850451293
19216,349.6441800254262
19217,364.988265963495
19218,366.64167059748354
19219,354.34403336175876
19220,336.61444263463125
19221,347.20267874460217
19222,330.912437751934
19223,313.9771937057584
19224,316.1777255440138
19225,339.71582699881367
19226,299.00485266985584
19227,261.7771415039108
19228,245.73906520265726
19229,239.30870982428857
19230,246.8429568417541
19231,251.53901833655456
19232,263.17330563307235
19233,360.79830563307235
19234,368.9461949118355
19235,374.34056467408107
19236,374.85819473026936
19237,373.11492726104484
19238,373.53525996056146
19239,437.9258879069007
19240,481.1085186198617
19241,479.1384944477959
19242,465.65894947795175
19243,453.361312242227
19244,381.1810356763931
19245,412.73002093848595
19246,408.00861389939496
19247,431.21721316146045
19248,367.9718773717068
19249,371.62148190604023
19250,292.94436689892996
19251,261.7771415039108
19252,243.84065046427608
19253,246.8429568417541
19254,252.7326954632808
19255,240.4347394209801
19256,263.17330563307235
19257,333.45602047682235
19258,373.1322300680855
19259,375.9690927922146
19260,374.85819473026936
19261,536.774985336876
19262,434.82562939402067
19263,499.5418911862421
19264,489.11677265707124
19265,472.01379888117276
19266,464.5788246089113
19267,455.21166764202144
19268,473.7448624557376
19269,398.0471498196505
19270,462.3879939829267
19271,369.17960895908516
19272,362.6505420536304
19273,367.77390783450346
19274,283.1293575986675
19275,263.20826770110307
19276,246.05356216366513
19277,250.41734260810316
19278,227.41136014520433
19279,235.11340410290362
19280,230.50968515874567
19281,328.1346851587458
19282,369.4394228681425
19283,370.6477574741381
19284,499.861086552973
19285,548.1126730571368
19286,478.08034841005826
19287,483.97641161074205
19288,492.2142155985082
19289,478.2731582380154
19290,451.68079101414514
19291,465.1588682442957
19292,478.6984530685643
19293,452.32043505559443
19294,373.82274765425234
19295,293.6888217153754
19296,403.81526880834963
19297,375.5592184354565
19298,297.66712971488926
19299,270.9935783020561
19300,254.9555020008025
19301,235.19667074615742
19302,235.19667074615742
19303,215.5564295476067
19304,239.9235238778323
19305,337.5485238778324
19306,377.22473346909555
19307,508.75729521587107
19308,557.6412511273145
19309,555.89798365809
19310,497.486808316964
19311,501.599300110483
19312,512.9990205136548
19313,464.45971160454576
19314,476.15343717472354
19315,489.08040479281215
19316,490.34695537851144
19317,411.883545579208
19318,352.69732554771883
19319,312.47943360098714
19320,428.86825025874157
19321,380.6163135157134
19322,329.6734309778716
19323,302.99987956503844
19324,266.961803263785
19325,267.2029720091398
19326,255.76962451340418
19327,265.10019658923704
19328,287.83876280132915
19329,313.96376280132915
19330,571.8069002288246
19331,623.0100888082088
19332,698.9114518376368
19333,682.0352347645796
19334,639.7692423079254
19335,513.9176069911921
19336,538.9755166560606
19337,514.6403116453021
19338,680.4488884307921
19339,574.4234768660373
19340,578.8644439429723
19341,437.9536906112843
19342,390.9871933711813
19343,384.87297227808597
19344,433.0906201432358
19345,386.73709813858886
19346,315.79421560074707
19347,296.99079225611047
19348,270.07660542376163
19349,245.98147147576523
19350,263.51893725441334
19351,271.22098121211263
19352,284.2566170871246
19353,450.4087745649846
19354,627.165358472135
19355,628.3736930781306
19356,714.1126340063468
19357,723.990515843075
19358,608.3049192646658
19359,498.5281064399578
19360,547.7016479428639
19361,685.8124927007138
19362,646.9931865743026
19363,584.225176790285
19364,581.8692481412012
19365,503.956182816111
19366,495.98995563632764
19367,396.0708441210604
19368,455.0086700826347
19369,356.8934549501123
19370,305.9505724122705
19371,259.8048639113839
19372,232.89067707903504
19373,253.67529406593675
19374,253.67529406593675
19375,356.3474983938777
19376,342.8343980515989
19377,490.5599853498967
19378,654.9013051274085
19379,742.9594787235653
19380,741.8485806616202
19381,712.348698887841
19382,659.0037098003877
19383,525.8900869623835
19384,701.8248674955173
19385,587.7335246526181
19386,603.2529851857819
19387,566.8943206312662
19388,593.2553530483289
19389,485.8305324726466
19390,442.3615941793547
19391,472.3092443426657
19392,430.0170984843403
19393,351.9018833518179
19394,281.48684372592265
19395,253.43583796832414
19396,203.75092328871708
19397,222.90701215748524
19398,288.84001503803427
19399,346.5369129691222
19400,362.06097011653605
19401,459.7917034414452
19402,633.9706011177451
19403,725.1906911293075
19404,692.1490290667631
19405,698.2677525390149
19406,628.2354278919362
19407,672.6563594980877
19408,603.076032913726
19409,576.426485299591
19410,587.5971027799213
19411,577.5318553550862
19412,574.4598361711688
19413,456.27150980856754
19414,527.4761025137242
19415,450.86433630372414
19416,383.62380554235483
19417,340.16630525358244
19418,276.48169928722723
19419,246.80216541149517
19420,213.0261883924026
19421,242.44672209604872
19422,292.4415760694375
19423,307.2746747466284
19424,315.6676771745507
19425,423.23598839824774
19426,677.5890635813264
19427,635.2454848807697
19428,655.3720640352578
19429,658.6224065554809
19430,600.9727570793007
19431,551.1075629985706
19432,544.2250276856339
19433,517.4180928088008
19434,607.4386568955365
19435,465.6655156462324
19436,486.6599745265938
19437,451.4269484978297
19438,437.09750980265744
19439,381.0254539096492
19440,368.2073368834218
19441,323.34150639806205
19442,238.1030188913799
19443,236.23183279480546
19444,177.65119703077286
19445,173.11925639078535
19446,230.91223613848032
19447,238.6142800961796
19448,261.35284630827175
19449,324.5947337545683
19450,487.2646933099327
19451,508.39503141636135
19452,528.9482069408591
19453,534.8038961250099
19454,522.0317410186706
19455,509.2504618590867
19456,502.55565103136496
19457,444.9366035676712
19458,464.5816151941209
19459,520.4341745959645
19460,440.8970282172909
19461,485.1609163779269
19462,484.1588443160879
19463,454.7031698698396
19464,362.9738313417955
19465,337.0229209798491
19466,235.87549581265236
19467,234.00430971607793
19468,175.42367395204533
19469,168.31985769446945
19470,228.6847130597528
19471,236.38675701745208
19472,259.1253232295443
19473,350.1335428662653
19474,482.95977257150776
19475,514.6952177757313
19476,519.859828034609
19477,534.8038961250099
19478,543.1271662850397
19479,514.3053229278123
19480,489.58827040753124
19481,457.8820143213985
19482,494.8292177347304
19483,529.9801492424248
19484,610.9427605949815
19485,501.17652481451853
19486,510.77522576284775
19487,499.04860616138274
19488,378.88276900231006
19489,309.6806358235991
19490,235.87549581265236
19491,234.00430971607793
19492,175.42367395204533
19493,269.2387536151731
19494,228.6847130597528
19495,236.38675701745208
19496,255.96172303705063
19497,350.1335428662653
19498,522.0393624152579
19499,520.9707260965541
19500,535.9003922322527
19501,555.8993213913791
19502,594.6943013270516
19503,501.3379423039786
19504,471.09367848319846
19505,467.4279889678588
19506,504.3751923811907
19507,505.2113502056833
19508,650.9813408008675
19509,541.2151050204047
19510,595.1592422602773
19511,539.0871863672689
19512,382.1324333089507
19513,312.93030013023974
19514,239.12516011929299
19515,237.25397402271855
19516,178.67333825868596
19517,231.93437736639342
19518,243.55552667234613
19519,227.3946961315991
19520,250.13326234369114
19521,392.46279701665594
19522,525.2890267218985
19523,540.2609546008384
19524,555.8986431777967
19525,610.7161207400316
19526,533.409449967847
19527,491.3312199000493
19528,483.8893174362994
19529,470.67765327449945
19530,507.6248566878313
19531,537.256705100661
19532,650.849688275947
19533,527.3609063199544
19534,598.408906566918
19535,531.0977235147909
19536,382.1324333089507
19537,312.93030013023974
19538,239.12516011929299
19539,237.25397402271855
19540,191.78062661928166
19541,236.80757971389463
19542,219.6926521738998
19543,275.5626648815992
19544,289.2128521874413
19545,392.46279701665594
19546,554.3290852337358
19547,545.315815669564
19548,607.4657782198085
19549,610.7161207400316
19550,530.4635187675187
19551,500.8771945465095
19552,468.660860963687
19553,437.51661805048946
19554,507.6248566878313
19555,533.8753882690999
19556,589.4003889773127
19557,576.3396189666998
19558,587.1697794077993
19559,531.0977235147909
19560,383.52020329506934
19561,314.3180701163584
19562,257.53620357342925
19563,251.7490323694329
19564,190.0047964129067
19565,221.08042216001846
19566,269.24839091001854
